357142588351,15
358046423967,27
358045376380,31
359289024415,13
11189965531,31
356146046,29
384461758,23
358046391164,31
357006236509,31
348811198,19
393615241118,13
451531612,31
12302674878,19
359289024415,13
14242523,29
393615241119,13
360362766239,13
358215282591,15
359289024415,13
359289024415,13
357006236509,31
359289024415,13
357006236509,31
357006236509,31
359289024415,13
359289024415,13
429049736126,11
360362765215,13
358046423932,31
391331376062,23
357006236509,31
10894013,27
10894013,27
357006236509,31
358046396319,23
391365942109,31
358046391164,31
429049736126,11
357008370622,19
357006236509,31
391367093182,19
358045375391,27
358045376380,31
358045376380,31
418013021,11
358045376380,31
391365946302,23
359289024415,13
393615241119,13
393615241119,13
455760799,11
393615241119,13
462334717855,11
12262727518,19
393615241119,13
357298078,15
358046391164,31
429082241983,11
391365946302,23
357006236509,31
391365946302,23
357142588351,15
358081064862,19
414588,19
358047510431,19
358045347743,23
12230185820,31
358046423932,31
383210334,19
384423774,23
357298078,19
358181728159,15
391364894654,27
391365946302,23
384461758,23
358047510431,19
391502326718,15
391331340222,27
11155395327,27
358047510431,19
357006236509,31
358046423932,31
393615241119,13
358181728159,15
360362766239,13
391365942109,31
391364894654,27
351985502,19
358181728159,15
414588,19
11943580,23
414588,11
391365946302,23
358078897020,31
391364894590,29
358047510431,19
11943580,19
391365942109,31
349859742,19
391364898750,23
391467756478,15
358079945631,27
358047510431,19
358215282591,15
358045343647,27
391331340222,27
358045376380,31
392405081982,29
358047510431,19
414588,11
391467756478,15
391365942109,31
358181728159,15
391365946302,23
391331340222,27
429082241983,11
358047510431,19
391467756478,15
429049768894,11
391502326718,15
429049768894,11
357142588351,15
358047510431,19
391331340125,31
429049768894,11
358047510431,19
358047510431,19
429049768894,11
393615241150,13
360363813791,13
379542,27
358047510431,19
382292732,27
358047510431,19
12262726590,27
391331340222,27
15691639743,13
358047510431,19
358216330143,15
391331340125,31
358047510431,19
391331340222,27
12262726590,27
384461758,23
358047510431,19
391367093182,19
12145373,27
391365946302,23
360362765247,13
15691639743,13
12300476255,13
358216330143,15
391467757502,15
462334717855,11
391331340222,27
358046391164,31
379542,27
358045376380,31
358047510431,19
391367093182,19
388651902,29
11155363579,31
391364894590,29
391331344318,23
462334717855,11
360362765215,13
391367093182,19
414588,31
414588,23
414588,19
391467724734,15
10894013,27
11097850,31
391331340222,27
348811198,23
391331344318,23
414588,31
358215282591,15
392405081982,29
348607229,27
348811198,15
391364894654,27
348811198,15
348640126,29
11165630,13
15363007,19
12302674878,19
391331344318,23
391331344318,23
391331344318,23
391365942109,31
11155363579,29
358215282591,15
391331344318,23
15691639743,13
419065758,11
358046396319,23
358215282591,15
358215282591,15
391331344318,23
391331344318,23
391331344318,23
358079945631,27
391331344318,23
391331344318,23
391331344318,23
358045376380,31
16339679,27
11165630,19
348811198,23
384461758,19
414588,31
11194227582,29
393615241119,13
358079945567,29
358079945567,29
391331340222,27
391331344318,23
348811198,15
391331344318,23
358215282591,15
391365946302,23
358047543199,19
348811198,23
391331344318,23
11188985726,29
391331344318,23
358047543199,19
358045376415,27
348811198,19
391331344318,23
11188985726,19
358215282591,15
10894013,19
391365946302,23
391331344318,23
358215282591,15
358079945567,29
12013210,13
358215282591,15
391331344318,23
414588,31
391331344318,23
414588,23
358046396319,23
358079945567,29
358079945567,29
358079945567,29
358079945567,29
391467724734,15
392405081982,29
391331344318,23
12230185820,23
358079945567,29
358047543199,19
391331340222,27
384461758,13
358079945567,29
358046423932,31
348811198,19
391365946302,23
391365946302,23
391331344318,23
14110362,29
391467757502,15
429082241983,11
391365946302,23
391331344318,23
348811198,23
414588,19
391331344318,23
360362765215,13
358079945567,29
358046423967,27
13262716,31
391365946302,23
391331340222,27
391331344318,23
391331344318,23
391365946302,23
391331340222,27
14447959903,11
383210334,23
391365946302,23
393615241150,13
391331344318,23
358215282591,15
418013021,11
358046396319,23
391364894590,29
391467756478,15
358047543199,19
348811198,23
382292732,15
391331344318,23
391365946302,23
14447959903,29
14242523,11
360362766239,13
414588,11
358079945631,27
379542,31
391331344318,23
379542,29
358079945567,29
11189966684,23
391331344318,23
393615241119,13
391331340222,27
391367093182,19
392405081982,29
391331344318,23
391467724734,15
358046396319,23
357006236509,31
358215282591,15
358045343647,27
348607229,27
391467756478,15
391364894654,27
16339675,31
391331344318,23
391364894590,29
391331340222,27
11156444094,23
391331344318,23
391364894590,29
391467756478,15
358047543199,19
391331344318,23
391467757502,15
391331340125,31
360362765247,13
391467757502,15
414588,23
379542,29
358215282591,15
13262716,31
391467757502,15
391331344318,23
391331344318,23
379542,13
391331344318,23
391331340222,27
391365946302,23
358046396319,23
391467757502,15
13262716,15
358079945567,29
391331344318,23
391331340222,27
391331344318,23
391331340222,27
391467757502,15
414588,31
11161825214,15
391365942109,31
391467757502,15
11161825214,19
451531612,31
391331340222,27
391331344318,23
391364894654,27
391364894590,29
391467757502,15
391467757502,15
391467757502,15
11161825214,19
391365946302,23
379542,27
391467757502,15
391331344318,23
391331340222,27
348811198,23
391331340222,27
391467757502,15
358215282591,15
11129726,29
391331344318,23
391331344318,23
391331340222,27
391331344318,23
13262716,31
358045343647,27
11189966684,23
391467757502,15
383210334,23
391467757502,15
391467757502,15
391331340222,27
391331344318,23
429082241983,11
358079945567,29
12145375,27
391331340222,27
391467724734,15
11194227582,15
12262727518,29
358045376380,31
358047543199,19
391331340125,31
391467724734,15
358047543199,19
392405082014,27
348811198,15
348608446,27
391467757502,15
391331376062,23
360363813791,13
358045343614,29
348608382,19
13094556,11
462334717855,11
357008370622,19
357008370622,19
391467757502,15
391468772286,15
357008370622,19
357008370622,19
357008370622,19
358045376380,31
429082241983,11
357006236510,29
358046423932,31
391331372894,29
357005192126,23
356971634558,29
358048559006,19
358045376380,31
383210206,27
358045376380,31
391467756478,15
379542,31
379542,27
391367093182,19
12300476255,29
13266847,15
357006236509,31
358215282591,15
360362765215,13
391365942110,29
391365942110,29
522869628,13
358046396319,23
360362765247,13
358046423932,31
391365942108,31
384422618,31
392405081982,29
391365942110,29
391365942110,29
391365942108,31
358045376415,27
384422618,29
358079945567,29
11189998430,23
384461758,19
11189998430,29
392405114782,27
391365942110,29
392405081982,29
358079945567,29
358215282591,15
379542,15
391365942110,29
462334717855,11
392405081982,29
391365942110,29
11194227582,15
379542,29
391365942110,29
392405081982,29
11189998430,29
358079945567,29
384422618,13
379542,29
379542,29
391365942110,29
391365942110,29
391365942110,29
358046396319,23
391365942110,29
11097850,15
358046423932,31
379542,31
358215282591,15
391365942110,29
16339679,27
379542,13
414588,31
391365942110,29
391467757502,15
391365942110,29
391365942108,31
391364894590,29
383210334,19
391367093182,19
451531612,31
391365942110,29
11129726,13
358045376380,31
391365942110,29
391365942110,29
391331344318,23
391365942110,29
414588,11
392405081982,29
391467757502,15
391365942110,29
384422618,31
16339679,13
13095804,11
11193215903,23
391365942110,29
391365942109,31
358045343647,27
391365942110,29
391365946302,23
391365942108,31
379542,27
358079945567,29
391364894654,27
360362765247,13
357142588351,15
391365942110,29
384422618,13
358215282591,15
384422618,13
391365942108,31
357006236509,31
15691639743,11
12262658779,31
384422618,29
391365942110,29
391331344318,23
391365942110,29
391365942110,29
358081064863,19
358081064863,19
391365942110,29
358081064863,19
391365942110,29
358081064863,19
384422618,13
391364894590,29
384461758,23
391365942110,29
391365942110,29
358081064863,19
360362766239,13
379542,29
391365942110,29
358215282591,15
383210334,23
391364894590,29
379542,15
391365942110,29
379542,15
391365942110,29
391365942110,29
358045376380,31
13095804,23
358215282591,15
358046396319,23
391365946302,23
379542,27
358046396319,23
391365942110,29
358081064863,19
393615241119,13
12262726590,27
391365942110,29
12300476253,13
384422618,29
462334717855,11
393615241150,13
391365942110,29
391365942108,31
379542,27
12230152925,31
391367093182,19
379542,13
391331344318,23
358215282591,15
391365942110,29
358045376380,31
391365946302,23
358045343647,27
357006236509,31
12262658779,31
391365942110,29
358081064863,19
391331344318,23
358079945567,29
391365942110,29
357006236509,31
391367093182,19
348811198,15
12302674878,13
358045343647,27
391367093182,19
358081064863,19
379542,13
348811198,15
391365942110,29
383210334,23
357006236509,31
391331344318,23
391365942110,29
358045376380,31
358215282591,15
10894015,29
391331344318,23
391365942110,29
391365942110,29
391331344318,23
384422618,13
13226911,23
391364894654,27
358045376380,31
391331344318,23
12262726590,27
392405081982,29
379542,29
358079945631,27
414588,19
358045343647,27
391365942110,29
358079945567,29
358079945631,27
358046396319,23
391467724734,15
358046396319,23
391365942110,29
418013021,11
348811198,23
358046423932,31
383210334,29
358216330143,15
391467757502,15
392405081982,29
391365942110,29
358046396319,23
15359839,11
348640126,19
391365942110,29
391467757502,15
391331344318,23
391365942110,29
391331344318,23
391365942110,29
391331344318,23
11189998430,23
360362765247,13
358081064863,19
414588,11
357006236509,31
393615241150,13
393615241119,13
358215282591,15
358215282591,15
391365942110,29
462334717855,11
379542,27
462334717855,11
393615241150,13
391467724734,15
358045376380,31
358046396319,23
16339679,29
429082241983,11
391365942110,29
358045376380,31
419065758,11
392405081982,29
391467757502,15
384461758,19
391367093182,19
391331344318,23
391365942110,29
12262658779,29
348811198,15
391365942110,29
414588,11
358046396319,23
391365942110,29
357006236509,31
391364894654,27
391331344318,23
462334717855,11
348811198,23
11169726,19
391365942110,29
358046396319,23
348811198,15
11165630,15
13094556,11
391365942110,29
391331344318,23
12301527967,13
375450,19
358046423932,31
391331340158,29
384389851,13
391365946302,23
391331340158,29
360362765247,13
358079945631,27
358081064863,19
391331340158,29
391331340158,29
358047543199,19
384389851,29
391365946302,23
358046423967,27
391331340158,29
391331340158,29
348607229,27
358215282591,15
375450,19
360362766239,13
393615241119,13
391364894654,27
358045376380,31
391365946302,23
391331340158,29
391331340158,29
418013021,11
429082241983,11
391331340158,29
391331340158,29
391331340158,29
358045343647,27
393615241119,13
358047543199,19
13408820127,27
358215282591,15
391331340156,31
418013021,19
391331344318,23
391331340158,29
375450,31
358047543199,19
358079945631,27
358045376380,31
383210206,27
384389851,13
391364894590,29
358046423932,31
391331340158,29
391364898750,23
391364894590,29
391467757502,15
375450,29
391331340158,29
391364894654,27
391467757502,15
357006236509,31
11943580,19
358081064863,19
391364894654,27
11189998430,23
391331340158,29
10894011,23
358079945567,29
393615241150,13
351985502,19
391467757502,15
427976028094,11
391331340158,29
391467757502,15
391331340158,29
375450,13
391331340158,29
11165630,27
391467757502,15
391331340158,29
391331340158,29
391331340158,29
391467757502,15
391331340156,31
14111482,29
391331340158,29
360362765247,13
393615241150,13
12301524830,13
358046396319,23
11156412253,31
358047543199,19
391331340158,29
392405081982,29
358215282591,15
375450,29
358046396319,23
357006203807,27
391331340158,29
358215282591,15
11188985726,19
391331340158,29
391331340158,29
391331340158,29
375450,29
391364894590,29
391331340158,29
391331340158,29
391331340158,29
391331340158,29
391331340158,29
11227783007,13
391331340158,29
358047543199,19
358047543199,19
358046423932,31
358045376380,31
358216330143,15
429082241983,11
375450,29
348607229,27
391331340158,29
375450,23
392405081982,29
391331340156,31
391364894654,27
391331340158,29
391331340158,29
391365946302,23
391331340158,29
357006236509,31
384389851,29
11129726,29
462334717855,11
358045376380,31
360362766239,13
391331340158,29
391367093182,19
384389851,29
391331340158,29
391467757502,15
462334717855,11
391331340158,29
11194227582,15
384389851,13
391331340158,29
391364894590,29
360362765247,13
393615241119,13
391331340158,29
391331340158,29
358045376380,31
358047543199,19
391331340158,29
383210334,29
13095804,31
391331340158,29
393615240095,13
391364898750,23
391331340158,29
13262716,11
391331340158,29
391364898750,23
360362765215,13
391364898750,23
391364894590,29
391331340158,29
10998526,19
391467757502,15
391331340158,29
357006203807,27
13095804,23
358215281567,15
375450,31
384389851,13
360362765247,13
393615241119,13
391331340158,29
391331340158,29
391331340156,31
391331340158,29
391331340158,29
391331340158,29
391364898750,23
13095804,11
360362765215,13
391364898750,23
456813470,23
391364898750,23
11156484030,19
391364898750,23
391364898750,23
13095804,23
391331340158,29
383210334,19
391364898750,23
391364898750,23
391331340158,29
391331340158,29
391331340158,29
391364898750,23
391364898750,23
384389851,29
358079945631,27
391364898750,23
358079945631,27
348811198,23
384389851,29
391331340158,29
391331340158,29
13095804,31
391331340158,29
391331344318,23
391331340158,29
391331344318,23
360362765247,13
12013210,13
391331340158,29
348811198,15
12262658779,29
391331340158,29
357006236509,31
358215282591,15
391364894654,27
383210334,23
391467724734,15
391331344318,23
391331340158,29
14242527,11
358046423932,31
391365946302,23
391467724734,15
391331340158,29
391331344318,23
13094556,23
391331344318,23
391367093182,19
391331340158,29
358045376415,27
391364894654,27
348811198,15
384389851,13
391331344318,23
391367060414,19
392405086110,23
391331340125,31
358079945567,29
391468772286,15
391364898750,23
357006236509,31
348605117,31
427976027070,11
357008370622,19
392405081982,29
360362765215,13
357008370622,19
10894011,29
13408820127,27
359290071967,13
384490334,29
358045376414,27
358045376380,31
429082241983,11
358215282591,15
391365946302,23
358045375391,27
12300476255,29
358048557983,19
358047543199,19
358045376414,27
391331376062,23
391331372958,27
358045375391,27
451668894,19
13226911,15
11194227582,15
391331376062,23
14449011615,23
391467757502,15
393615241150,13
391364898750,23
11975322,31
357006236509,31
391467757502,15
358045375391,27
358079945567,29
427975995326,11
358047543199,19
360362765247,13
358045375391,27
391364898750,23
358046423932,31
391331376062,23
358047543199,19
391364894654,27
13266847,15
358045375391,27
358045375391,27
15363007,19
358079945631,27
14242527,27
357006236509,31
391364894590,29
393615241150,13
12300476255,13
358215282591,15
391331376062,23
391367093182,19
358045380510,23
11097850,13
391365946302,23
391331376062,23
349957022,19
349858750,15
11189965535,27
391467757502,15
391468772286,15
391468772286,15
358079945631,27
391468772286,15
391468772286,15
358048557983,19
391467757502,15
359290071967,13
391468772286,15
391468772286,15
391331376062,23
391364894654,27
11155396315,31
358079945631,27
346810,31
391364894654,27
429049736126,11
358047510431,19
391331377054,23
351956894,13
391331377054,23
351956894,13
15323898,13
519070,11
358047543199,19
455760764,31
391331377054,23
358045380510,23
391331377054,23
358216330143,15
391331377054,23
391331377054,23
391331377054,23
359256551326,13
392405081980,31
358045446046,21
429082241983,11
358079945567,29
391331377054,23
391467757502,15
387998,23
358046396319,23
359256518559,13
358045376380,31
391364894654,27
11169726,19
392405081982,29
391364894590,29
356971634591,27
392405081980,31
11189998430,29
391467757502,15
12262727516,19
357298078,15
391367093182,19
11156444094,27
359256518559,13
391331377054,23
393615241150,13
355131228,15
391467757502,15
392405081982,29
12300479423,23
391364894590,29
391331377054,23
392405081980,31
392405081980,31
392405081980,31
359256518559,13
355134367,15
392405081980,31
359256551326,13
357005192126,23
392405081980,31
346975,15
429049736126,11
358045380510,23
388688798,15
391468772286,15
11948796,27
392405081980,31
391365946302,23
392405081980,31
391468772286,15
392405081980,31
392405081982,29
391364894654,27
462334717854,11
11948796,31
11156484030,23
393615241119,13
391467756478,15
10894015,29
391467756478,15
357008370622,19
393615241150,13
11189965531,29
391501278142,15
358215282591,15
358046423932,31
373404,19
391331372894,29
392405081980,31
391467757502,15
358046396319,23
391367093182,19
429082241983,11
348640126,29
357008370622,19
391367093182,19
391501278142,15
358046423967,27
391467756478,15
358047543199,19
357008370622,19
382161660,27
391331372958,27
357008370622,19
429082241983,11
391501278142,15
11156444094,23
357006236509,31
391364897726,23
358079945567,29
391331372958,27
392405081982,29
391365946302,23
358046423932,31
10932990,19
391467756478,15
391364898750,23
358079978332,31
357006236509,31
391501278142,15
357005192126,23
340437,31
391467756478,15
13266847,19
391501278142,15
11097850,29
391467757502,15
14242527,27
357008370622,19
358215282591,15
429082241983,11
13226911,23
360362765247,13
358079945631,27
373404,31
382162654,19
13376417695,19
391501278142,15
357008370622,19
358046396319,23
358216330143,15
357006236510,29
391331372894,29
391367060414,19
391332391870,23
357008370622,19
10996410,31
340437,23
391467756478,15
391501278142,15
392405081982,29
357008370622,19
391331372894,29
348606398,23
392405081980,31
382161823,27
391364893533,31
392405081980,31
419025756,23
413340,31
391501278142,15
391331372958,27
358079978332,31
348608446,27
462334717855,11
357008370622,19
11161825214,19
391467756478,15
357006203772,31
358045376380,31
391331372958,27
419097502,11
391467757502,15
13262716,31
392405081982,29
391364898750,23
357008370622,19
358045376380,31
382292701,27
358046396319,23
391501278142,15
391331372894,29
348640124,23
11165630,13
391365946302,23
11129726,13
11097850,29
391467756478,15
382161823,23
360362765247,13
419097502,11
10932990,27
391367093182,19
11189965531,31
382161660,27
348608446,23
358216330143,15
391467757502,15
391364894654,27
13094556,23
360362765247,13
358079978332,31
393615241119,13
391332391870,23
391365946302,23
391331372894,29
357008370622,19
348811198,23
391364898750,23
391501278142,15
391364894654,27
382292701,15
358079945567,29
391365942109,31
391331372894,29
419097502,23
391501278142,15
340447,19
358216330143,15
391364894654,27
382161660,27
357008370622,19
340437,27
391467757502,15
391331340125,31
391365946302,23
357008370622,19
358079945567,29
348608446,19
13408820127,27
357006203774,29
391501278142,15
391331372894,29
382161759,29
357008370622,19
391364898750,23
382292701,15
358045376380,31
393615241119,13
358045376415,27
357008370622,19
391501278142,15
391331372894,29
12262727516,19
357008370622,19
357008370622,19
391467756478,15
391331372958,27
393615241150,13
356972650430,27
357008370622,19
358079945567,29
357008370622,19
391365946302,23
391467756478,15
392405081982,29
14242523,11
358215282591,15
358079945567,29
357006236509,31
391331372958,27
13226911,15
358079945631,27
413340,27
393615241150,13
357006236509,31
357008370622,19
391367093182,19
357006236510,29
429082241983,11
358215282591,15
10894011,23
391331372894,29
358047543199,19
373404,31
391332391870,23
357008370622,19
11156444030,29
357008370622,19
358045376380,31
15323898,11
357006236510,29
392405081980,31
358045376380,31
13262716,31
14447959903,29
358216330143,15
357005192126,23
357006236510,29
391365946302,23
357008370622,19
357008370622,19
419097502,11
358046396319,23
357008370622,19
357008370622,19
358079978332,31
392405081982,29
391367093182,19
11227783007,13
358079945567,29
382161658,19
382292701,31
14449011615,11
391367093182,19
358046423932,31
14242527,11
357008370622,19
358215282591,15
357008370622,19
357008370622,19
391467757502,15
391364963262,21
391364898750,23
357008370622,19
391365946302,23
13408820127,27
358046423932,31
391331372894,29
391364898750,23
14242523,11
360362765247,13
11156412253,31
391501278142,15
358079945567,29
392405081982,29
357008370622,19
358079978332,31
391331372958,27
393615241119,13
391467757502,15
358215282591,15
393615241119,13
413340,31
11396673470,15
382292701,15
357008370622,19
391368108958,19
357006236510,29
358079945567,29
11261336510,27
391364926302,29
357142588319,15
391331376062,23
392405081982,29
360362765215,13
358045376380,31
392405081980,31
360362765247,13
357006236509,31
392405081982,29
391467757502,15
12262727516,31
611039,27
358045376380,31
348608221,27
360362765247,13
358046396319,23
358045376380,31
480990,11
391467757502,15
357008370622,19
526085022,19
12436859839,15
391365946302,23
357008370622,19
358079978332,31
611039,27
358045376380,31
429049736126,11
526085022,19
429049736126,11
480990,27
11097850,13
480990,11
357008370622,19
358215282591,15
480990,29
526085022,19
12145371,31
391365946302,23
12262727518,19
391367093182,19
480990,11
526085022,19
429049736126,11
451566431,19
429049736126,11
357008370622,19
358047543199,19
391364894654,27
480990,27
482174,13
357008370622,19
357008370622,19
11161825214,19
393615241150,13
358047543199,19
384389855,13
358216330143,15
451566431,29
429049736126,11
429049736126,11
393615241150,13
358215282591,15
13266847,23
357006203807,27
391365946302,23
357008370622,19
357008370622,19
358046396319,23
526085022,13
13095804,31
10894011,29
357008370622,19
358079945631,27
350870462,21
11160678303,23
451566431,19
357008370622,19
358215282591,15
12301527998,23
12013210,13
357008370622,19
429049736126,11
357008370622,19
392405081982,29
357008370622,19
357008370622,19
391364898750,23
358046391199,27
451566431,29
462334717855,11
384389855,27
391367093182,19
384389855,13
360362765215,13
423254943,27
451566431,19
429049736126,11
12262726590,27
480990,13
391367093182,19
441054,27
393615241150,13
391367093182,19
11188985790,27
11165630,15
357008370622,19
10998526,13
429049736126,11
480990,13
358215281567,15
429082241983,11
393615241150,13
357008370622,19
350904255,27
357008370622,19
357008370622,19
12262726590,27
358215282591,15
357297087,15
393615241150,13
526085022,19
12262726590,27
12262726590,27
351916766,29
429049736126,11
391365946302,23
391367093182,19
16339679,27
358046423932,31
357008370622,19
391367093182,19
375518,21
360362765247,13
480990,27
358045376380,31
480990,19
393615241150,13
391367093182,19
357008370622,19
357008370622,19
393615241150,13
429049736126,11
357142588351,15
391367093182,19
391367093182,19
429049736126,11
429049768894,11
393615241150,13
357008370622,19
429049736126,11
391468805054,15
391331377086,23
357008370622,19
391364898750,23
480990,29
391364898750,23
357008370622,19
391367093182,19
391502326718,15
429049736126,11
357008370622,19
11155533758,21
391467757502,15
11161825214,19
423254943,15
391467757502,15
391467757502,15
391501310910,15
357008370622,19
357008370622,19
391467757502,15
451566431,29
357008370622,19
10894013,19
358045375356,31
384389855,27
350869214,13
358045375356,31
12262726590,27
357008370622,19
391365946302,23
350869214,13
391467757502,15
358045375356,31
356974816191,19
358078929756,31
391467757502,15
357008370622,19
358048557983,19
348608219,31
391467757502,15
357142588350,15
358045375356,31
348608221,27
351885018,31
358046423967,27
384389855,13
351951806,19
12262726590,27
391365946302,23
358045375356,31
357005187933,31
350869214,29
391365946302,23
358048559006,19
391365946302,23
360362765247,13
391365946302,23
11129790,27
357006236510,29
357008370622,19
357008370591,19
391467757502,15
391365946302,23
358215282591,15
384389855,27
391365946302,23
358045375356,31
360362765247,13
12145373,27
482174,13
360362765215,13
384389855,13
391467757502,15
391365946302,23
351885018,31
391467757502,15
12301527998,13
357008370622,19
11129790,23
358045375356,31
391467757502,15
357008370622,19
391365946302,23
357006236510,29
391364894654,27
358079945567,29
391364894654,27
357006236509,31
358045375356,31
391365946302,23
357008370591,19
351951806,27
357005187933,31
357008370591,19
357006236508,31
358045375356,31
391365946302,23
391467757502,15
391367093182,19
357008370622,19
12301527998,13
393615241150,13
391467757502,15
351885018,29
358045375356,31
357008370591,19
393615241119,13
350869214,13
360362765215,13
357008370622,19
391365946302,23
391365946302,23
359256518559,13
391365946302,23
391365946302,23
391365946302,23
357008370591,19
359256518559,13
391365946302,23
357008370591,19
15359837,31
391367093182,19
522869630,11
357008370591,19
522869694,11
359290071967,13
391367093182,19
11169726,23
429049736126,11
393615241119,13
359256518559,13
12262726590,27
357008370591,19
359256518559,13
391367093182,19
11262487486,19
391367093182,19
358045375391,27
358045375356,31
358045375356,31
358045375356,31
11262487486,13
12436860862,15
358045375356,31
12262726590,27
391367093182,19
358045375356,31
357006236508,31
357008370591,19
391367093182,19
349054,13
357006236508,31
358079978332,31
356971634556,31
358045375356,31
391365946302,23
358079945567,29
15359837,31
348608415,19
359256551326,13
358048557983,19
12262658779,29
351951806,19
391365946302,23
358046396319,23
360362765215,13
356974816191,19
429049736126,11
359256518559,13
480990,13
382161660,27
382162654,19
391365946302,23
391331372958,27
358079945567,29
358048557983,19
11262487486,13
490364766,11
462334717855,11
391467757502,15
391331376062,23
392405081980,31
358079945631,27
358046396319,23
340437,23
358215282591,15
358045376414,27
358045376414,27
358045376414,27
391367093182,19
384490334,29
391364894654,27
391467757502,15
358046423900,31
340437,27
11262487486,19
340437,31
14242527,27
358045376348,31
340437,29
11193215903,15
462334717855,11
358048557983,19
392405081982,29
358045376414,27
350904190,13
358045376348,31
358045376414,27
358045376348,31
392405081982,29
358045376414,27
358046423900,31
358045376380,31
358045376414,27
358079945631,27
350868222,29
348608351,19
358045375356,31
358215282591,15
451567454,29
11129790,23
358045376414,27
358045376414,27
358045376414,27
358045376414,27
348608351,23
357006236509,31
358045376414,27
358046423900,31
15363007,19
391467757502,15
340437,19
358046423932,31
391364898750,23
358045376414,27
358045376414,27
375450,29
13226911,11
358046423900,31
358216330143,15
392405081982,29
11097850,31
392405081980,31
12300476255,29
358045376414,27
13266847,11
12145373,15
384490334,29
358045376414,27
340437,27
391364894654,27
358045376414,27
358079978332,31
391365946302,23
358045376414,27
391364898750,23
358079945567,29
382161660,27
358046396319,23
340437,27
358045376414,27
357006236509,31
10932990,29
391365946302,23
358045376414,27
358045376414,27
358045376414,27
358045376414,27
350904254,13
360362765247,13
11943580,27
340437,31
358045376348,31
358046423932,31
462334717855,11
391365946302,23
358045376415,27
358215282591,15
358045376380,31
360362765247,13
358215282591,15
391365946302,23
391467757502,15
358045376414,27
358045376414,27
358045376414,27
14242527,27
358045376414,27
14242527,29
340437,23
393615241119,13
358048557983,19
358079945567,29
358045375356,31
358045376348,31
10894011,19
358079945631,27
358045376414,27
358045375356,31
391467757502,15
11156444094,23
358045376348,31
358215282591,15
358079945567,29
358079945631,27
429082241983,11
392405081980,31
350904254,13
340437,29
358079978332,31
358215282591,15
358045376414,27
12145371,31
391365946302,23
358046423932,31
358045376414,27
391364894654,27
358045376414,27
340437,19
340437,23
462334717855,11
10932990,15
392405081980,31
358048557983,19
358045376380,31
358045376380,31
451668894,19
11169726,13
13408820127,27
392405081982,29
391367093182,19
358045376414,27
16339677,31
382161660,27
358079945631,27
357006236509,31
358045376414,27
391364894654,27
391467757502,15
358045376414,27
14242527,15
392405081980,31
391367093182,19
391364894654,27
392405081982,29
358215282591,15
358079978332,31
391364898750,23
358045376348,31
358045376414,27
358215282591,15
358045376414,27
391367093182,19
350868222,27
358045376348,31
358045376348,31
358045376348,31
340437,27
348608351,19
358045376414,27
358045376414,27
11155363579,29
391364894654,27
11129726,23
358046423932,31
11155395323,31
340437,29
391467757502,15
393615241119,13
340437,19
12145373,13
358045376414,27
451668894,19
350836575,13
357006236509,31
358215282591,15
358045376414,27
348608351,23
358045376414,27
15359839,29
340437,23
358045376414,27
350870398,13
358045376380,31
358215282591,15
358045376414,27
358046423900,31
358215282591,15
340437,19
358045376414,27
393615241119,13
358045376414,27
358045376414,27
